,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
403,,"Этажи, федеральная компания",,,Полная занятость,От 3 до 6 лет,,80000,Обучение и развитие,2020-12-24T09:41:28+0300,,Полный день,Управление продажами|Мотивация персонала|Развитие продаж|Работа в команде|Обучение и развитие|,
404,Тюмень,Тюменский институт нефти и газа,"Обязанности:  Участие в полном цикле разработки продукта. Разработка новых модулей программы и рефакторинг существующего кода; Участие в проектировании архитектуры приложения; Тестирование и взаимодействие с пользователями Требования:  - Знание платформы .Net и языка C#; - Понимание и умение применять принципы ООП, паттерны проектирования; - Уверенная алгоритмическая подготовка и знание основных структур данных; - Умение видеть &quot;запахи плохого кода&quot; и выполнять рефакторинг кода; - Привычка писать код так, чтобы за него потом не было стыдно спустя год; - Способность разбираться в мегабайтах чужого кода и понимать задумку автора.  Условия:  Ищем разработчика в команду, занимающуюся разработкой софта для нефтегазовой отрасли. Мы пишем программный комплекс, которым пользуются крупные нефтяные компании (Лукойл, Газпром и т.п.).   Плюсом будут: - Опыт работы с git/svn; - Опыт работы с неявными требованиями; - Опыт работы с 2D/3D визуализацией (openGl); - Собственные проекты или участие в opensource. ","Обязанности:  Участие в полном цикле разработки продукта. Разработка новых модулей программы и рефакторинг существующего кода; Участие в проектировании архитектуры приложения; Тестирование и взаимодействие с пользователями Требования:  - Знание платформы .Net и языка C#; - Понимание и умение применять принципы ООП, паттерны проектирования; - Уверенная алгоритмическая подготовка и знание основных структур данных; - Умение видеть &quot;запахи плохого кода&quot; и выполнять рефакторинг кода; - Привычка писать код так, чтобы за него потом не было стыдно спустя год; - Способность разбираться в мегабайтах чужого кода и понимать задумку автора.  Условия:  Ищем разработчика в команду, занимающуюся разработкой софта для нефтегазовой отрасли. Мы пишем программный комплекс, которым пользуются крупные нефтяные компании (Лукойл, Газпром и т.п.).   Плюсом будут: - Опыт работы с git/svn; - Опыт работы с неявными требованиями; - Опыт работы с 2D/3D визуализацией (openGl); - Собственные проекты или участие в opensource. ",Полная занятость,Нет опыта,,,Программист,2020-12-30T10:25:28+0300,"Обязанности:  Участие в полном цикле разработки продукта. Разработка новых модулей программы и рефакторинг существующего кода; Участие в проектировании архитектуры приложения; Тестирование и взаимодействие с пользователями Требования:  - Знание платформы .Net и языка C#; - Понимание и умение применять принципы ООП, паттерны проектирования; - Уверенная алгоритмическая подготовка и знание основных структур данных; - Умение видеть &quot;запахи плохого кода&quot; и выполнять рефакторинг кода; - Привычка писать код так, чтобы за него потом не было стыдно спустя год; - Способность разбираться в мегабайтах чужого кода и понимать задумку автора.  Условия:  Ищем разработчика в команду, занимающуюся разработкой софта для нефтегазовой отрасли. Мы пишем программный комплекс, которым пользуются крупные нефтяные компании (Лукойл, Газпром и т.п.).   Плюсом будут: - Опыт работы с git/svn; - Опыт работы с неявными требованиями; - Опыт работы с 2D/3D визуализацией (openGl); - Собственные проекты или участие в opensource. ",Полный день,,"Обязанности:  Участие в полном цикле разработки продукта. Разработка новых модулей программы и рефакторинг существующего кода; Участие в проектировании архитектуры приложения; Тестирование и взаимодействие с пользователями Требования:  - Знание платформы .Net и языка C#; - Понимание и умение применять принципы ООП, паттерны проектирования; - Уверенная алгоритмическая подготовка и знание основных структур данных; - Умение видеть &quot;запахи плохого кода&quot; и выполнять рефакторинг кода; - Привычка писать код так, чтобы за него потом не было стыдно спустя год; - Способность разбираться в мегабайтах чужого кода и понимать задумку автора.  Условия:  Ищем разработчика в команду, занимающуюся разработкой софта для нефтегазовой отрасли. Мы пишем программный комплекс, которым пользуются крупные нефтяные компании (Лукойл, Газпром и т.п.).   Плюсом будут: - Опыт работы с git/svn; - Опыт работы с неявными требованиями; - Опыт работы с 2D/3D визуализацией (openGl); - Собственные проекты или участие в opensource. "
405,Тюмень,ЧУДПО Учебный центр «Дельфа»,,Обязанности: Проведение занятий в соответствии с программой Учебного центра в группе и индивидуально;Поддержание актуальности читаемого курса;Разработка тематических планов и методических материалов. ,Частичная занятость,От 1 года до 3 лет,,25000,C ++,2020-12-11T08:25:48+0300,"Требования: Опыт преподавательской деятельности от 2-х лет;Практическое применение языка программирования C++;Пунктуальность, ответственность, исполнительность;Грамотная речь;Умение доступно излагать учебный материал;Клиентоориентированность, доброжелательность;Нацеленность на результат. ",Гибкий график,Английский язык|Грамотная речь|Преподаватель|Деловая коммуникация|Грамотность|C ++|,Условия: Оформление по ТК РФ;Сотрудникам и их детям предоставляется возможность проходить бесплатное обучение в учебном центре.
406,Тюмень,АТМ АЛЬЯНС,,"Основные обязанности: техническое обслуживание банковского оборудования - платежных терминалов, используемых для оплаты банковской картой, онлайн-касс: <ol> <li>установка, замена POS-терминалов;обновление банковского ПО;устранение неполадок;</li> </ol> совмещение работы с управлением автомобиля. ",Полная занятость,Нет опыта,,35000,Техническое обслуживание,2020-12-07T13:58:30+0300,"Требования: уверенное владение ПК (техническая подкованность);стремление к обучению;готовность к разъездному характеру работы;ответственность, коммуникабельность, стрессоустойчивость. ",Полный день,Сборка ПК|Ремонт ПК|Работа с кассой|Техническое обслуживание|,Условия: разъездной характер работы (выполнение работ на вверенной территории);по территории: г.Тюмень 
407,Тюмень,"Умничка, производственная компания",,"Обязанности: Контроль работоспособность техники и автоматизированных систем (сервисное обслуживание, оперативное устранение неисправности, программное обеспечение).Контроль и участие в закупе новое оборудование и осуществлять своевременную замену старого.Участие в выборе нового программного обеспечения внутри компании.Контроль своевременность уплаты платежей по техническому и программному обеспечению (запрос счета, сверка данных для оплаты, контроль оплаты по счету).Контроль своевременности ТО и ремонт техники.Формирование резервного хранилища для сохранности информации компании (сервер).Контроль работы бэкапа, сайта, лендингов.Контроль своевременности оплат хостингов и доменов.Организация работоспособности ПО, периферийных устройств и электронных сервисов компании.    ",Полная занятость,От 1 года до 3 лет,40000,30000,Администрирование сетевого оборудования,2020-12-10T14:46:03+0300,,Полный день,Ремонт ПК|Windows 7|Mac Os|Автоматизированное рабочее место (АРМ)|Администрирование|Умение принимать решения|Администрирование сетевого оборудования|,
408,Тюмень,Академия современных технологий,"Мы - лидеры России в сфере профессионального образования (повышение квалификации и профессиональная переподготовка).   По итогам прошлого года более 30 000 человек прошли обучение в нашем учебном центре, более 1000 клиентов ежемесячно выбирают нашу академию для своего обучения. ","Обязанности: подготовка площадок для проведения рекламных кампаний (аудит страниц в социальных сетях);анализ целевой аудитории, поиск и сегментация;планирование, расчёт рекламного бюджета и прогнозирование эффективности рекламных кампаний;работа с текстом и графикой для создания рекламных объявлений (для таргета и посевов);аналитика эффективности, оптимизация по KPI, отчетность;использование аудитории пикселей;создание, настройка и запуск рекламы в кабинетах: ВКонтакте, Facebook, MyTarget;проведение тестовых рекламных кампаний;закупка рекламы в целевых сообществах, в будущем возможна закупка рекламы у блогеров. ",Полная занятость,От 1 года до 3 лет,,40000,Таргетинг,2021-01-10T08:38:29+0300,"Требования: знание функционала рекламных кабинетов ВКонтакте, Facebook, MyTarget;умение работать с инструментами ретаргетинга;опыт работы с отчетностью и сквозной аналитикой;",Полный день,Прогнозирование|SMM|Аналитические исследования|Таргетинг|,Условия оплаты и режим работы обсуждаются индивидуально. 
409,,Яндекс,"Яндекс.Маркет — ведущий сервис на рынке электронной коммерции в России. Ежедневно более 20 000 магазинов размещают на Маркете более 200 миллионов предложений. Мы ищем специалиста в команду технической поддержки Маркета, который поможет оперативно решать технические проблемы партнеров, проявит активность и ответственность при коммуникации со смежными отделами, будет предлагать новые идеи для решения технических проблем и улучшения сервисов. Если вы не боитесь сложных задач и готовы постоянно обучаться, вам будет с нами интересно! Что нужно делать: оказывать информационно-техническую поддержку партнерам проектов Маркета;выявлять технические проблемы на стороне компании;участвовать в написании инструкций и документации к системам. Мы ждем, что вы: имеете высшее образование, предпочтительно в сфере IT;имеете релевантный опыт работы больше года;грамотно говорите и пишете. Будет плюсом, если вы: работали специалистом технической поддержки корпоративных систем;знаете принципы работы API;знаете SQL, работали с базами данных. Условия: удаленная работа;график работы 2/2;молодая профессиональная команда, у которой многому можно научиться;корпоративная культура открытости и взаимопомощи;работа в технологической компании, где есть возможность делать полезные сервисы, которыми пользуются миллионы людей.",,Полная занятость,От 1 года до 3 лет,,,Специалист технической поддержки в Маркет,2020-12-14T16:23:00+0300,,Удаленная работа,,"Яндекс.Маркет — ведущий сервис на рынке электронной коммерции в России. Ежедневно более 20 000 магазинов размещают на Маркете более 200 миллионов предложений. Мы ищем специалиста в команду технической поддержки Маркета, который поможет оперативно решать технические проблемы партнеров, проявит активность и ответственность при коммуникации со смежными отделами, будет предлагать новые идеи для решения технических проблем и улучшения сервисов. Если вы не боитесь сложных задач и готовы постоянно обучаться, вам будет с нами интересно! Что нужно делать: оказывать информационно-техническую поддержку партнерам проектов Маркета;выявлять технические проблемы на стороне компании;участвовать в написании инструкций и документации к системам. Мы ждем, что вы: имеете высшее образование, предпочтительно в сфере IT;имеете релевантный опыт работы больше года;грамотно говорите и пишете. Будет плюсом, если вы: работали специалистом технической поддержки корпоративных систем;знаете принципы работы API;знаете SQL, работали с базами данных. Условия: удаленная работа;график работы 2/2;молодая профессиональная команда, у которой многому можно научиться;корпоративная культура открытости и взаимопомощи;работа в технологической компании, где есть возможность делать полезные сервисы, которыми пользуются миллионы людей."
410,,Генезис,"Требуемый опыт работы: от 2 лет. Удаленное сотрудничество, командная проектная работа с возможностью дальнейшего перехода (или сразу) на полную занятость с полным рабочим днём. Ищем в команду инициативного, умеющего взаимодействовать в команде full stack разработчика PHP, JS с опытом применения на фронте vue.js и на бэке фреймворков slim, laravel, знанием ООП, пониманием и применением паттерна MVC и принципов RESTful API. У нас удаленная команда, мы все располагаемся в разных городах, используем Skype для митингов внутри команды, Slack для чатов по проектам, Asana для управления задачами. ","Обязанности и этапы работы по проектам:  Реализация продуктовых решений, реализация RESTful API  Тестирование интеграции и передача в продакшен  Исправление багов, возникающих в процессе эксплуатации продукта  Совместная оценка заказных доработок продукта по запросам от клиентов, их реализация, тестирование и запуск  Если вы внимательно и до конца прочитали информацию о вакансии - в сопроводительном письме напишите &quot;зеленый листок&quot;. Будьте готовы выполнить небольшое тестовое задание.",Полная занятость,От 1 года до 3 лет,,50000,PHP,2021-01-09T10:40:39+0300,"Личностные требования:  Высшее техническое IT-образование  Обучаемость, умение быстро “схватывать” информацию  Желание профессионально развиваться  Ответственность, исполнительность, умение работать в команде  ",Удаленная работа,Git|MySQL|ООП|MVC|SQL|amoCRM|PHP|,
411,,Газпром нефть,,Обязанности: Организация и контроль мероприятий по обеспечению режима коммерческой тайны;Организация и контроль мероприятий по обеспечению защиты персональных данных;Организация и контроль мероприятий по выполнению требований информационной безопасности при эксплуатации объектов ИТ-инфраструктуры и информационных систем;Организация и контроль мероприятий по криптографической защите информации;Организация и проведение проверок соблюдения требований к защите информации в струткурных подразделениях. ,Полная занятость,От 3 до 6 лет,,,Главный специалист по защите информации [id61664],2020-12-24T17:48:08+0300,"Требования: Высшее образование (специалитет/магистратура) по направлению &quot;Защита информации&quot;;Опыт организации защиты персональных данных в соответствии с требованиями законодательства, подготовки и экспертизы необходимой документации по СЗПДн/ИСПДн;Опыт организации режима коммерческой тайны в организации, ведения конфиденциального делопроизводства;Опыт проведения проверок структурных подразделений по требованиям информационной безопасности, проведения/участия в служебных проверках. ",Полный день,,"Условия: Официальное оформление по ТК РФ;Условия по заработной плате будут установлены по результатам собеседования;Расширенный социальный пакет (ДМС, страхование от несчастных случаев, корпоративная мобильная связь);Возможность карьерного и профессионального роста."
412,Тюмень,"Восток, Энергосбытовая компания",  ,,Полная занятость,От 1 года до 3 лет,40000,40000,Разработчик PHP (начальный уровень),2020-12-25T14:03:51+0300,,Полный день,,"Мы постарались создать все условия для продуктивной и интересной работы:  Официальное трудоустройство согласно ТК РФ;  Стабильный, а главное полностью официальный доход;  Реальный карьерный рост в крупнейшей компании;  Атмосфера взаимопомощи и дружелюбия;   Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;  Классическая пятидневка с фиксированными выходными;  График работы: с 8-00 до 17-00;  "
413,,Газпром нефть,,"Обязанности: Участие в разработке, определении и обосновании перспективных целей и планов развития Общества;Определение текущих целей и задач по направлению деятельности и организация работы по их достижению, прогнозированию результатов;Анализ среднесрочных и долгосрочных планов развития БРД Компании;Организация подготовки презентаций по новым проектам Компании;Подготовка и обоснование планов, вариантов и графиков реализации энергосервисных услуг Общества на новых проектах Компании;Анализ развития ситуаций на рынке оказания энергосервисных услуг;Формулирование и оценка альтернатив развития Общества, с учетом анализа и прогнозирования итогов участия Общества в новых проектах;Осуществление подготовки предложений по освоению новых направлений бизнеса, по расширению рынка энергосервисных услуг, разработка проектов технической и административной модернизации;Организация формирования долгосрочного стратегического планирования на основе источников финансирования, передовых разработок техники и технологий, диверсификации производства, кадровой политики;Осуществление подготовки программ развития и реструктуризации, анализ возможности финансового обеспечения программ;Установление приоритетов бюджета и проведения мониторинга расходов для обеспечения гарантий финансовой стабильности реализуемых программ;Оценка эффективности от реализации планов развития организации;Осуществление диагностики производственных, коммерческих процессов Общества, с целью выявления и подготовки предложений по устранению/сокращению непроизводственных потерь;Осуществление оценки рисков возникновения кризисных и нестандартных ситуации, которые могут привести к срыву плана развития Общества, иным неблагоприятным для Общества последствиям. Подготовка мероприятия по снижению/исключению рисков/последствий;Разработка в кооперации со структурными подразделениями Общества предложений и программ по организации производственно-хозяйственной деятельности на основе широкого использования новейшей техники и технологии, прогрессивных форм управления и организации труда, научно обоснованных нормативов материальных, финансовых и трудовых затрат, изучения конъюнктуры рынка и передового опыта (отечественного и зарубежного) в целях всемерного повышения технического уровня и качества услуг, экономической эффективности производства, рационального использования производственных резервов и экономного расходования всех видов ресурсов;Определение текущей целей и задач по направлению деятельности и организация работы по их достижению, прогнозированию результатов.   ",Полная занятость,Нет опыта,,,Управление затратами,2020-12-21T14:37:05+0300,"Требования: Высшее образование;Практический опьгг реализации проектов;Практический опыт в организации эксплуатации энергетического оборудования;Знания законодательства в области регулирования эксплуатации энергооборудования; Знание методик расчёта ресурсов (численность трудоёмкость и т.д. по профилю), расчёта экономического эффекта.   ",Полный день,Инвестиционный анализ|Бизнес-планирование|Стратегическое планирование|Управление производством|Управление затратами|,Условия: Официальное трудоустройство в дочернее общество компании ПАО &quot;Газпром нефть&quot;;Финансовые условия обсуждаются на собеседовании с финальными кандидатами.Для иногородних кандидатов предусмотрена компенсация аренды жилья в г. Тюмень.
414,Тюмень,Страна Девелопмент,,"Обязанности: Управление проектом. Обеспечить работоспособность всех функций МП. Контроль хода проекта; Курировать разработку нового функционала мобильного приложения;  Координировать действия команд по разработке бэкэнда, фронтэнда и др.  Развитие продукта: генерация идей и внедрение нового функционала или сервисов в МП;  Наполнять мобильное приложение актуальным контентом;  Аналитика МП: качество отработки заявок и востребованность функций/сервисов.  ",Полная занятость,От 1 года до 3 лет,,80000,Мобильность,2021-01-10T12:28:36+0300,Требования: Организаторские способностиПунктуальностьОпыт управления проектами по разработке программных продуктов в роли менеджера проектаОпыт составления ТЗОпыт разработки дорожных карт ,Полный день,Управление проектами|Работа в команде|Разработка технических заданий|Креативность|Мобильность|,Условия: Белая ЗПКомфортный и современный офисМасштабные задачи
415,Тюмень,Позитив Телеком,"  ООО &quot;Позитив Телеком&quot; новый провайдер на рынке телекоммуникаций . Мы предоставляем широкий спектр телекоммуникационных услуг: высокоскоростной доступ в Интернет на базе новейших технологий частным и корпоративным клиентам, кабельное телевидение и IPTV. Мы приглашаем как квалифицированных специалистов, так и перспективных сотрудников, готовых к обучению. Ждем Вас в нашу команду! ",Обязанности: Подключение абонентов;Ведение отчетной документации;Списание ТМЦ.   ,Полная занятость,От 1 года до 3 лет,,35000,Системы видеонаблюдения,2020-12-24T10:41:00+0300,Требования: Опыт работы в аналогичной должности будет преимуществом;Знание принципов работы оборудования ШПД и КТВ;Опыт работы с UTP кабелем;Аккуратность и внимательность.     ,Сменный график,Настройка сетевых подключений|Монтаж оборудования|Техническое обслуживание|Системы видеонаблюдения|,Условия: График работы 2/2;Корпоративная связь;Топливная карта;Рост и развитие внутри компании;Техническая оснащенность.
416,,Ростелеком,,Обязанности: Информирование клиентов по услугам компании;Выявление потребностей потенциальных клиентов;Оформление и осуществление сбора заявок на подключение;Ежедневная отчетность о проделанной работе;Поиск и привлечение новых клиентов;Осуществление выезда на личную встречу (Территория клиента). ,Стажировка,Нет опыта,35000,15500,Грамотная речь,2020-12-04T13:22:35+0300,Требования: Активная жизненная позиция;Нацеленность на результат;Ответственное отношение к работе;Пунктуальность;Грамотная речь;Обучаемость. ,Полный день,Поиск и привлечение клиентов|Пользователь ПК|MS Outlook|Грамотная речь|,"Условия: Гибкий график работы;Возможность выбора графика работы 5/2,Официальное трудоустройство по договору ГПХ;Бесплатное обучение;Возможность совмещения с учебой, основной работой;Карьерный рост;Молодой дружный коллектив."
417,,BDO Unicon Outsourcing,"Компания BDO Unicon Outsourcing, лидер российского рынка услуг аутсорсинга бизнес-процессов, открывает вакансию ",,Полная занятость,От 3 до 6 лет,,,Программист 1С ЗУП (дистанционно),2020-12-29T16:24:40+0300,,Удаленная работа,,
418,Тюмень,Content Service,,,Полная занятость,От 1 года до 3 лет,,34000,Photography,2021-01-09T07:48:21+0300,"Content Service - агентство комплексного интернет-маркетинга с максимально честными и эффективными подходами к решению задач заказчиков.<br /><br />Сейчас мы в поиске контент-менеджера для продуктов Smm Все, что тебе нужно знать, если вы хотите работать с нами:<br />1) у нас много работы<br />2) мы всегда вовремя платим<br />3) у нас достойные зарплаты<br />4) максимально сумасшедшая обстановка<br />5) своя кухня с ресторанной кофемашиной, йогуртами и фруктами<br />6) авансы в любое время<br />7) можно материться и ходить в пижаме<br />8) все изменяем результатом и не лезем в процесс<br />9) растём как на дрожжах<br />10) можно легко отлучаться по делам и планировать своё время Мы уже работаем с Альфа банком, Mercedes-Benz. Audi, Папа Джонс и еще 56 крупными проектами. Задачи:  взаимодействие с заказчиками  разработка концепции аккаунтов  координация команды продакшна из 6 человек (фотограф, видеограф, ретушер, монтажер, дизайнер, копирайтер)  ведение 6 проектов  поиск моделей и лидеров мнений  координация всех процессов  Требования:  опыт работы в Smm  желание быть полезным  энергичность и позитив  находчивость, пытливость ума – назовите как хотите, главное находить решение поставленных задач  хорошее чувство вкуса  Условия:  график с 9.00 до 18.00 (с возможностью отлучаться)  з/п от 34 тыс. руб  авансирование  возможность менять процесс, предлагая свое видение!  мы находимся в удобном бизнес-центре с круглосуточным доступом, парковкой, охраной и кафе  у нас есть своя кухня + бонусы в виде ресторанной кофе-машины, йогуртов, мороженого, фруктов и так далее.   ",Полный день,Работа в команде|Управление интернет-проектами|SMM|Social Media Marketing|Креативность|Разработка концепции|Photography|,"Content Service - агентство комплексного интернет-маркетинга с максимально честными и эффективными подходами к решению задач заказчиков.<br /><br />Сейчас мы в поиске контент-менеджера для продуктов Smm Все, что тебе нужно знать, если вы хотите работать с нами:<br />1) у нас много работы<br />2) мы всегда вовремя платим<br />3) у нас достойные зарплаты<br />4) максимально сумасшедшая обстановка<br />5) своя кухня с ресторанной кофемашиной, йогуртами и фруктами<br />6) авансы в любое время<br />7) можно материться и ходить в пижаме<br />8) все изменяем результатом и не лезем в процесс<br />9) растём как на дрожжах<br />10) можно легко отлучаться по делам и планировать своё время Мы уже работаем с Альфа банком, Mercedes-Benz. Audi, Папа Джонс и еще 56 крупными проектами. Задачи:  взаимодействие с заказчиками  разработка концепции аккаунтов  координация команды продакшна из 6 человек (фотограф, видеограф, ретушер, монтажер, дизайнер, копирайтер)  ведение 6 проектов  поиск моделей и лидеров мнений  координация всех процессов  Требования:  опыт работы в Smm  желание быть полезным  энергичность и позитив  находчивость, пытливость ума – назовите как хотите, главное находить решение поставленных задач  хорошее чувство вкуса  Условия:  график с 9.00 до 18.00 (с возможностью отлучаться)  з/п от 34 тыс. руб  авансирование  возможность менять процесс, предлагая свое видение!  мы находимся в удобном бизнес-центре с круглосуточным доступом, парковкой, охраной и кафе  у нас есть своя кухня + бонусы в виде ресторанной кофе-машины, йогуртов, мороженого, фруктов и так далее.   "
419,,Coleman Services,,"Обязанности:  Взаимодействие со строительными и подрядными организациями  Контроль за ходом выполнения СМР работ  Проверка качества выполнения проектных, строительных и других работ  Организация заказов оборудования, материалов, АМС  Взаимодействие со складом  Ведение договорной работы с подрядными и строительными организациями  Контроль затрат на строительные работы  Предоставление отчетности руководителю  Составление и выдача технических заданий для проектирования и строительства объектов сети связи  Взаимодействие с отделом эксплуатации по приемке объектов  Взаимодействие с юридической службой по согласованию условий договоров  Строительство базовых станций  ",Полная занятость,От 1 года до 3 лет,60000,45000,SAP ERP,2020-12-30T15:16:12+0300,Требования:  Образование высшее техническое  Опыт работы в ЭДО и ERP-системах будет вашим преимуществом  Готовность к командировкам по согласованию  Нацеленность на результат  Работа в режиме многозадачности  ,Полный день,Документальное сопровождение|Документооборот|Составление договоров|Строительство|Сопровождение строительства|Проектная документация|Многозадачность|Договоры подряда|Контроль оформления документов|Выбор подрядных организаций|Пользователь ПК|Работа с большим объемом информации|Организаторские навыки|SAP ERP|,Условия: Официальное трудоустройство согласно ТК РФ с 1 дняИнтересная работа в крупной быстроразвивающейся компанииДостойная оплата трудаГрафик работы: пн-пт с 9.00-18.00Возможность профессионального и карьерного ростаКомпенсация ГСМ
