,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
1322,,АТМ АЛЬЯНС,,"Основные обязанности: техническое обслуживание банковского оборудования - платежных терминалов, используемых для оплаты банковской картой, онлайн-касс: <ol> <li>установка, замена POS-терминалов;обновление банковского ПО;устранение неполадок;</li> </ol> ",Полная занятость,Нет опыта,,35000,Работа в команде,2020-12-16T07:26:53+0300,"Требования: уверенное владение ПК (техническая подкованность);стремление к обучению;готовность к разъездному характеру работы;ответственность, коммуникабельность, стрессоустойчивость. ",Полный день,Настройка ПК|Ремонт ПК|Сборка ПК|Настройка сетевых подключений|Техническое обслуживание|Пользователь ПК|Работа в команде|,Условия: 
1323,Краснодар,Инжиниринговый Центр РЕГИОНАЛЬНЫЕ СИСТЕМЫ,,"Обязанности: Руководство проектной командой на стадии внедрения систем информационной безопасности (анализ проектной и рабочей документации, определение детального состава работ по проекту; постановка и распределение задач исполнителям; контроль сроков и качества исполнения задач);Проведение приемо-сдаточных мероприятий;Формирование комплектов документации (исполнительно-техническая, эксплуатационная) и отчетности по проекту.",Полная занятость,От 3 до 6 лет,,,Управление проектами,2020-12-21T14:35:24+0300,"Наши требования:  Высшее техническое образование;Опыт работы в области ИТ/ИБ;Навыки планирования и постановки задач;Преимуществом будет знание принципов работы СЗИ (Межсетевые экраны, SIEM, DLP, средства защиты от НСД). ",Полный день,Информационная безопасность|Информационные технологии|Технические средства информационной защиты|Средства криптографической защиты информации|Проектная документация|Управление проектами|,"Наши условия: Оговариваются индивидуально и зависят от опыта работы.испытательный срок: 3 месяца;зарплата: оговаривается индивидуально, зависит от ожиданий кандидата и результатов собеседования;стабильная «белая» заработная плата, состоит из оклада и премии;предусмотрены: проектные премии при успешных реализациях этапов проекта и возможность увеличения зарплаты по результатам работы;полностью оборудованное рабочее место;возможность профессионального и карьерного роста;возможность повышения квалификации за счёт компании;возможность участия в тренингах, семинарах, технических конференциях;удобное расположение офиса;молодой, позитивный, сплоченный коллектив;отсутствие дресс-кода и лишних формальностей, открытость руководствав перерывах от работы у нас можно поиграть в теннис, приставку, дартс и др. "
1324,,IT_Selection,Наш клиент (международный ,,Полная занятость,От 3 до 6 лет,260000,180000,MongoDB,2021-01-04T09:38:21+0300,,Удаленная работа,PostgreSQL|Redis|Git|Java|Docker|Rabbit MQ|Spring Boot|MongoDB|,"Условия: Занятость удалённая.Обсуждаемый уровень зарплаты.Бонусы по результатам проектов.Оплата профильных конференций.Гибкий график, fulltime, обсуждаемые рабочие часы.Технически сложные и интересные проекты.Профессиональная и дружная команда.Поддержка СЕО и команды на всех этапах технической и личной адаптации! <br />Ждем Ваши резюме! <ul> </ul>"
1325,,Яндекс,"Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Сервису Яндекс.Услуги нужны внимательные, тактичные и любознательные операторы с чувством юмора — обновлять данные в базах, следить за их верностью и актуальностью.   Что вы будете делать: совершать звонки по сценарию задания;обновлять сведения в базе данных. Для работы потребуются: грамотный устный и письменный русский язык;умение работать с большими массивами информации;навыки уверенной работы на компьютере;тихое место на время работы;ноутбук или стационарный компьютер с ОС не ниже Windows 7;гарнитура;подключённый кабельный высокоскоростной интернет. Мы ждем, что вы: хотите и умеете помогать другим людям;вежливы, но не занудны;внимательны к деталям и всегда доводите дело до конца;не устаёте от однообразных задач;можете работать дома, не отлынивая и не отвлекаясь на очередной эпизод сериала;любите узнавать новое;готовы к насыщенному рабочему дню. Что мы предлагаем: работу из дома или любой точки, где есть стабильный интернет;бесплатную ip-телефонию;частичную занятость, гибкий график 4 часа в день 5 дней в неделю (будни) в дневное время с 8 до 20 по Москве;официальное оформление на работу по совместительству с первого дня обучения;сдельную оплату;удалённое оплачиваемое обучение.    ",,Частичная занятость,Нет опыта,,,Оператор саll-центра,2020-12-28T10:07:11+0300,,Удаленная работа,,
1326,Краснодар,Офисный Мир КМ,"Обязанности: Организация и координация работы центра обслуживания клиентов;Организация новых и оптимизация имеющихся бизнес-процессов;Контроль качества и сроков ремонтов техники;Повышение уровня лояльности клиентов, разрешение конфликтных ситуаций;Формирование единой рекламационной политики;Контроль соблюдения сотрудниками этических норм в общении по телефону;Обучение и адаптация новых сотрудников;Поддержание атмосферы сплоченности и дружелюбия в коллективе. Требования: Опыт работы руководителем от 1 года;Опыт организации бизнес-процессов с нуля (проекты, организация отдела);Навыки телефонных переговоров с клиентами;Навыки обучения сотрудников;Умение и желание брать на себя ответственность;Самостоятельность в принятии решений;Аналитический склад ума;Клиентоориентированность;Стрессоустойчивость;Опыт работы в сервисном центре желателен;Минимальное понимания процессов ремонта техники желательно;Уверенный пользования ПК (MS Office), навык работы в программе 1С желателен;Желательно Знание ЗоЗПП. Условия: Возможность для профессионального и карьерного роста;Достойный уровень оплаты труда (фиксированный оклад + %)Дружный коллектив. <em>Уважаемый соискатель</em><em>!</em> <em>Благодарим Вас за внимание, проявленное к нашей Компании. Ваше резюме будет рассмотрено не более чем за 7 дней с момента его получения. Если Ваш опыт и пожелания соответствуют требованиям и возможностям нашей Компании, то мы свяжемся с Вами. Отсутствие обратной связи в течение двух недель означает, что на сегодня у нас нет подходящих вакансий. При этом Ваше резюме будет сохранено в нашей базе данных и если появится подходящая вакансия для Вас, мы предложим ее Вам для рассмотрения.</em>","Обязанности: Организация и координация работы центра обслуживания клиентов;Организация новых и оптимизация имеющихся бизнес-процессов;Контроль качества и сроков ремонтов техники;Повышение уровня лояльности клиентов, разрешение конфликтных ситуаций;Формирование единой рекламационной политики;Контроль соблюдения сотрудниками этических норм в общении по телефону;Обучение и адаптация новых сотрудников;Поддержание атмосферы сплоченности и дружелюбия в коллективе. Требования: Опыт работы руководителем от 1 года;Опыт организации бизнес-процессов с нуля (проекты, организация отдела);Навыки телефонных переговоров с клиентами;Навыки обучения сотрудников;Умение и желание брать на себя ответственность;Самостоятельность в принятии решений;Аналитический склад ума;Клиентоориентированность;Стрессоустойчивость;Опыт работы в сервисном центре желателен;Минимальное понимания процессов ремонта техники желательно;Уверенный пользования ПК (MS Office), навык работы в программе 1С желателен;Желательно Знание ЗоЗПП. Условия: Возможность для профессионального и карьерного роста;Достойный уровень оплаты труда (фиксированный оклад + %)Дружный коллектив. <em>Уважаемый соискатель</em><em>!</em> <em>Благодарим Вас за внимание, проявленное к нашей Компании. Ваше резюме будет рассмотрено не более чем за 7 дней с момента его получения. Если Ваш опыт и пожелания соответствуют требованиям и возможностям нашей Компании, то мы свяжемся с Вами. Отсутствие обратной связи в течение двух недель означает, что на сегодня у нас нет подходящих вакансий. При этом Ваше резюме будет сохранено в нашей базе данных и если появится подходящая вакансия для Вас, мы предложим ее Вам для рассмотрения.</em>",Полная занятость,От 1 года до 3 лет,,,Деловое общение,2020-12-23T09:18:52+0300,"Обязанности: Организация и координация работы центра обслуживания клиентов;Организация новых и оптимизация имеющихся бизнес-процессов;Контроль качества и сроков ремонтов техники;Повышение уровня лояльности клиентов, разрешение конфликтных ситуаций;Формирование единой рекламационной политики;Контроль соблюдения сотрудниками этических норм в общении по телефону;Обучение и адаптация новых сотрудников;Поддержание атмосферы сплоченности и дружелюбия в коллективе. Требования: Опыт работы руководителем от 1 года;Опыт организации бизнес-процессов с нуля (проекты, организация отдела);Навыки телефонных переговоров с клиентами;Навыки обучения сотрудников;Умение и желание брать на себя ответственность;Самостоятельность в принятии решений;Аналитический склад ума;Клиентоориентированность;Стрессоустойчивость;Опыт работы в сервисном центре желателен;Минимальное понимания процессов ремонта техники желательно;Уверенный пользования ПК (MS Office), навык работы в программе 1С желателен;Желательно Знание ЗоЗПП. Условия: Возможность для профессионального и карьерного роста;Достойный уровень оплаты труда (фиксированный оклад + %)Дружный коллектив. <em>Уважаемый соискатель</em><em>!</em> <em>Благодарим Вас за внимание, проявленное к нашей Компании. Ваше резюме будет рассмотрено не более чем за 7 дней с момента его получения. Если Ваш опыт и пожелания соответствуют требованиям и возможностям нашей Компании, то мы свяжемся с Вами. Отсутствие обратной связи в течение двух недель означает, что на сегодня у нас нет подходящих вакансий. При этом Ваше резюме будет сохранено в нашей базе данных и если появится подходящая вакансия для Вас, мы предложим ее Вам для рассмотрения.</em>",Полный день,Клиентоориентированность|1С: Склад|Телефонные переговоры|Урегулирование конфликтов|Деловое общение|,"Обязанности: Организация и координация работы центра обслуживания клиентов;Организация новых и оптимизация имеющихся бизнес-процессов;Контроль качества и сроков ремонтов техники;Повышение уровня лояльности клиентов, разрешение конфликтных ситуаций;Формирование единой рекламационной политики;Контроль соблюдения сотрудниками этических норм в общении по телефону;Обучение и адаптация новых сотрудников;Поддержание атмосферы сплоченности и дружелюбия в коллективе. Требования: Опыт работы руководителем от 1 года;Опыт организации бизнес-процессов с нуля (проекты, организация отдела);Навыки телефонных переговоров с клиентами;Навыки обучения сотрудников;Умение и желание брать на себя ответственность;Самостоятельность в принятии решений;Аналитический склад ума;Клиентоориентированность;Стрессоустойчивость;Опыт работы в сервисном центре желателен;Минимальное понимания процессов ремонта техники желательно;Уверенный пользования ПК (MS Office), навык работы в программе 1С желателен;Желательно Знание ЗоЗПП. Условия: Возможность для профессионального и карьерного роста;Достойный уровень оплаты труда (фиксированный оклад + %)Дружный коллектив. <em>Уважаемый соискатель</em><em>!</em> <em>Благодарим Вас за внимание, проявленное к нашей Компании. Ваше резюме будет рассмотрено не более чем за 7 дней с момента его получения. Если Ваш опыт и пожелания соответствуют требованиям и возможностям нашей Компании, то мы свяжемся с Вами. Отсутствие обратной связи в течение двух недель означает, что на сегодня у нас нет подходящих вакансий. При этом Ваше резюме будет сохранено в нашей базе данных и если появится подходящая вакансия для Вас, мы предложим ее Вам для рассмотрения.</em>"
1327,Краснодар,ИРИС,,"Обязанности: Сервисное обслуживание и ремонт вычислительной и офисной техники, ИБП, уровнемеров и систем газоанализа на АЗС и нефтебазах;Сервисное обслуживание и ремонт контрольно-кассовой техники и терминального оборудования;Монтажные и пусконаладочные работы оборудования ККТ, терминального, вычислительной и офисной техники, ИБП;Ведение технической документации, в том числе в электронном виде;Отслеживание и оперативное выполнение заявок по неисправностям указанного оборудования;Консультирование и обучение работы с оборудованием клиентской аудитории;Участие в технических экспертных комиссиях. ",Полная занятость,От 1 года до 3 лет,35000,26000,Настройка серверов,2020-12-14T11:29:09+0300,"Требования: Высшее образование;Знания в области электроники и электротехники;Знания в области ПО, ОС, MS Office и др.;Знания в области настройки, конфигурации ПК, серверов;Навыки ремонта и настройки вычислительной, офисной техники;Навыки ремонта и настройки электронного оборудования АЗС;Навыки ремонта и настройки контрольно-кассовой техники (",Полный день,Ремонт ПК|Техническое обслуживание|Настройка сетевых подключений|Настройка ПК|Настройка ПО|Английский — A1 — Начальный|Сборка ПК|Настройка серверов|,"Условия: Белая заработная плата на банковскую карту, стабильная, без задержек.Полный рабочий день(полная занятость).Разъездной характер работы.Возможны служебные командировки."
1328,Краснодар,МТС,"Мы всегда открыты для талантливых, энергичных и приверженных своему делу людей и сейчас ищем Ведущего инженера по эксплуатации программных продуктов и сервисов биллинговой системы в Центр эксплуатации централизованных телеком продуктов. Нашей задачей является эксплуатация биллинговой системы абонентов мобильного сегмента. В зону ответственности входят различные финансовые операции: начисление платежей, выставление счетов, списание абонплаты, оценка сетевых событий и так далее. В рамках эксплуатации мы занимаемся решением инцидентов и проблем, производим изменения, обеспечиваем поддержку в режиме 24/7.","Присоединившись к нам, в ваши обязанности будет входить: Работа с данными БД Oracle или MySQL на уровне схем приложений ИС;Мониторинг параметров серверов приложений и БД ИС;Разработка и выполнение SQL скриптов на промышленной системе;Проведении работ по настройке текущего функционала систем и сервисов;Взаимодействие со специалистами ТП по устранению проблем, разработке и применению решений на промышленной среде;Решение и координация решения аварий и инцидентов;Разработка скриптов для целей администрирования и мониторинга серверов приложений и БД;Работа с первичными документами, участие в разработке шаблонов обращений, инструкций, регламентов, процедур, положений, в т.ч. с использованием системе электронного документооборота;Решение технических вопросов, связанных с поддержанием на уровне SLA доступности системы;Создание, внедрение, поддержка и эксплуатация телеком-продуктов на основе системы HP eIUM;Проектная деятельность. ",Полная занятость,От 1 года до 3 лет,,,Elasticsearch/Logstash/Kibana,2020-12-31T14:53:40+0300,,Полный день,ORACLE|PostgreSQL|MySQL|Kubernetes|Prometheus|Alert manager|Grafana|Elasticsearch/Logstash/Kibana|,
1329,,"СимбирСофт,ООО",,"Обязанности: Настройка/доработка стандартного функционала корпоративных сайтов Битрикс24, в т.ч. модуля CRM;Администрирование портала Битрикс24;Консультация пользователей и обучение по функционалу Битрикс24;Разработка собственного функционала под Битрикс24;Внесение предложений по автоматизации бизнес-процессов;Интеграция модуля CRM с Jira, 1С.Бухгалтерия; ",Полная занятость,От 1 года до 3 лет,,,JavaScript,2020-12-16T09:17:12+0300,"Требования: Опыт разработки, настройки и администрирования Битрикс24;Знания языков: PHP, JS;понимание принципов ООП, RESTful API;опыт работы с MySQL; ",Полный день,PHP|ООП|MySQL|JavaScript|,"Условия: Гибкая система бонусов, которая настраивается под индивидуальные потребности: различные уровни ДМС, абонементы на занятия спортом или помощь в покупке любой техники;Работа с профессионалами, обладающими большим практическим опытом в сфере IT;Возможность изучить самые передовые технологии в процессе работы на реальных проектах;Неограниченные возможности для горизонтального и вертикального роста;Возможность подготовиться и пройти сертификацию за счет компании.Оформление в соответствии с Трудовым Кодексом;Стабильная оплата и социальные гарантии;Гибкий график работы;Уникальная корпоративная культура; Мы заботимся о своих сотрудниках, поэтому в настоящий момент работаем в формате хоум-офис (удаленно). Компания ежедневно мониторит ситуацию с количеством заболевших, и как только положение в регионах нашего присутствия нормализуется, сотрудники смогут вернуться в наши уютные и комфортные офисы."
1330,Краснодар,Ростелеком,,,Полная занятость,От 1 года до 3 лет,,,Zabbix,2020-12-31T10:36:29+0300,,Полный день,Linux|PostgreSQL|MySQL|SQL|CentOS|Zabbix|,
1331,,Zebrains,,,Полная занятость,От 3 до 6 лет,120000,,PHP,2021-01-10T00:54:05+0300,,Удаленная работа,Git|MySQL|ООП|1С-Битрикс|PHP|,
1332,,Afterlogic Rus,Компания Afterlogic открывает региональный офис в Краснодаре. Мы ищем frontend-разработчика со знанием Javascript-фреймворков. ,,Полная занятость,Нет опыта,,,Frontend-разработчик,2020-12-11T18:21:23+0300,"Требования:  Знание на уровне middle и выше frontend-фреймворков, написанных на Javascript (React, Vue.js, Angular и т.д.);  Опыт командной разработки;  Знание английского языка будет плюсом;  Знание современных тенденций в построении веб-сервисов.  ",Полный день,,"Условия:  Full-time, график гибкий;  Первое время удаленная работа, позже - выход в офис;  Оформление по ТК;  Зарплата обсуждаемая, зависит от твоих скилов;  Соцпакет;  Участие в конференциях и любых мероприятиях для поднятия hard&amp;soft skills.  "
1333,,"Мираторг, Агропромышленный холдинг",,,Полная занятость,От 1 года до 3 лет,33000,,Системный администратор,2020-12-22T11:33:22+0300,,Полный день,,
1334,,GDC (ICL Services),"Ищем опытного разработчика в команду проекта по управлению жизненным циклом рабочих мест в инфраструктуре клиента (Windows 10 &amp; Microsoft 365). Желателен опыт full-stack разработки, но и опыт с большим упором на front-end подойдет. В разработке используем методологии DevOps. Команда находится в г. Казань, возможна удаленная работа. ",,Полная занятость,От 3 до 6 лет,,,Web-разработчик (.net\Angular),2020-12-04T13:32:46+0300,,Удаленная работа,,"Что мы предлагаем: <em>Выплаты и бонусы:</em> бонусы и 13 зарплата;бонус к отпуску и значимым событиям (свадьба, рождение детей);компенсация процентов по ипотеке и беспроцентная ссуда;ДМС со стоматологией;компенсация занятий спортом. Скидки в фитнес-клубах;при переезде предоставим квартиру на первое время или выплатим подъемные. <em>Условия труда:</em> современный офис с тренажерами, office kitchens и банкоматами;столовые в офисах и скидки на питание. <em>Обучение и карьера:</em> вендорное обучение и сертификация за счет компании;обучение английскому и общение с иностранными заказчиками;возможность участия в техническом и управленческом кадровом резерве. <em>Экология и благотворительность</em> помогаем детским домам, школам, приютам для животных;озеленяем город, бережем ресурсы;поддерживаем социальные инициативы сотрудников. "
1335,,"МАГНИТ, Розничная сеть",,,Полная занятость,От 1 года до 3 лет,43800,,Деловая переписка,2020-12-16T10:14:34+0300,"Ключевые задачи: моделирование бизнес-процессов в текущей и предлагаемой версии по направлению контроль качества закупаемой продукции;описание бизнес-процессов;разработка регламентов, инструкций, памяток для сотрудников компании;участие в автоматизации бизнес-процессов (формирование бизнес-требования, бизнес-тестирование в соответствии со сценариями тестирования, подготовка протоколов бизнес-тестирования, разработка инструкций, памяток для конечных пользователей информационных систем);анализ ключевых показателей эффективности (далее - КПЭ) бизнес-процессов, мониторинг отклонений план/факт, формирование отчетности по КПЭ план/факт;разработка рекомендаций по оптимизации бизнес-процессов;консультирование сотрудников по процессному управлению в соответствии с утвержденными в компании стандартами и методологией;мониторинг законодательства РФ в рамках контроля качества продукции поставляемой в сеть. ",Полный день,Оптимизация бизнес-процессов|Моделирование процессов|Моделирование бизнес процессов|Аналитические исследования|Деловая переписка|,"Мы стремимся создавать лучшие условия для работы и отдыха, поэтому наше рабочее пространство включает:  "
1336,,Яндекс,"Яндекс.Директ – отличный инструмент для привлечения новых клиентов.<br />Однако, не все владельцы малого бизнеса знают про наш сервис. Мы ищем боевого менеджера по продажам, главная задача которого - предложить рекламодателям готовое решение и помочь им вывести свой бизнес на новый этап. ",,Частичная занятость,От 1 года до 3 лет,,25000,Менеджер по продажам В2В для Яндекс.Директа,2020-12-28T10:07:19+0300,,Удаленная работа,,"Условия: официальное оформление по ТК РФ;сдельно-премиальная оплата труда;работа в максимально комфортных условиях — в любом городе и прямо из дома;гибкий рабочий график: по будням в промежутке с 09:00 до 18:00 по московскому времени от четырех часов подряд, возможна полная занятость."
1337,Краснодар,Компания ТрансТелеКом,В рамках проекта «Информационная инфраструктура» национальной программы «Цифровая экономика» АО «Компания ТрансТелеКом» подключит 2195 социально значимых объектов в 736 населенных пунктах Краснодарского края до декабря 2021 года. В период с августа по ноябрь 2019 года «ТрансТелеКом полностью завершил первый этап работ по подключению <em>социально</em> значимых объектов к сети Интернет. К высокоскоростной сети подключены 504 учреждения Краснодарского края. В 2020 году уже подключено 680 объектов. Наша компания в поисках ,Обязанности: Сопровождение государственных клиентов в процессе подключения и предоставления им услуг связи согласно государственному контракту;Подготовка и подписание пакета документов со сторонами контракта;Урегулирование претензионных обращений;Формирование отчетности по проекту. ,Полная занятость,От 1 года до 3 лет,35000,,Сопровождение клиентов,2020-12-14T10:28:53+0300,"Наши требования:  Опыт работы в области клиентского сервиса;  Владение пакетом MS Office;  Навыки ведения переговоров, деловой переписки.  ",Полный день,Ведение переговоров|Деловая переписка|Деловое общение|Клиентоориентированность|Сопровождение клиентов|,
1338,Краснодар,Первый Бит,<em>,"Обязанности: выполнение планов по выработке и эффективности сотрудников группыуправление проектами по автоматизации по принципа Agile, участие в в регулярных встречах с Заказчикамиуправление группой специалистов внедрение, организация работ, помощь в оценке и сдаче выполненных задач Заказчикуобучение сотрудников группы, помощь в освоении новых навыков и компетенцияхвыполнение сложных работ самостоятельноучастие в подборе персоналаорганизация взаимодействия со сбытовыми отделами ",Полная занятость,Нет опыта,150000,100000,1С: Зарплата и управление персоналом,2020-12-30T14:08:26+0300,"ПЕРВЫЙ БИТ - это международная IT-компания с крупнейшей филиальной сетью, лидер автоматизации учета и управления на платформе 1С. Мы специализируемся на предоставлении комплекса услуг по автоматизации предприятий любого масштаба и вида деятельности: от продажи, внедрения и сопровождения программ 1С до реализации масштабных проектов и создания информационных систем под индивидуальные требования заказчика.</em> <em>Сегодня в нашей команде около 5000 единомышленников, профессионалов своего дела. Каждый может выбирать то, что ему ближе, и развиваться вместе с компанией в интересных ему областях: от автоматизации учета до разработки мобильных приложений и облачных сервисов.</em> <em>Наш девиз «Если быть, то быть первым!» и мы не останавливаемся на достигнутом, развивая новые направления деятельности компании. Мы заинтересованы в талантливых, энергичных и преданных делу сотрудниках. Уверены, что у нас вы сможете развиваться быстрее, чем в любой другой компании.</em> <em>Итогом 23-х лет работы стало создание крупнейшей региональной сети среди фирм-франчайзи 1С. Сегодня Первый БИТ – это мощная структура, которая объединяет более 80 офисов России, Украины, Казахстана, Канады и ОАЭ.</em> Привет, меня зовут Мамедов Антон, я управляю филиалом Первый Бит на улице Кожевенная. У нас же есть один проектный отдел, но мы хотим построить еще один! Проектов очень много! Мы расширяемся и готовы взять в команду крутого специалиста, который хочет стать руководителем. Мы готовы инвестировать в его профессиональный и карьерный рост. Ждем всех, кто хочет быть первым в том, что делает! ",Полный день,Управление проектами|1С: Производство|1С программирование|Бюджетирование|Ведение переговоров|Управление персоналом|MS Project|Командообразование|1С: Предприятие|1С: Бухгалтерия|1С: Документооборот|1С: Комплексная автоматизация|1С: Зарплата и управление персоналом|,"Условия: Отличные возможности для профессионального роста и развития - обучение в процессе работы, возможность получения сертификатов 1С (оплачивает компания);Неограниченная сверху заработная плата (гарантированный минимум и квартальная премия);Регулярный гарантированный объем загрузки;Своевременное выполнение компанией своих обязательств;Карьерный рост;Официальное трудоустройство, полный соц.пакет;Удобное расположение офиса в ЮМР;Дружный коллектив и нескучный досуг: от караоке до сплава по реке;Отличный кофеОформление, отпуск, больничные - все по ТК РФ."
1339,,Русфинанс Банк (Societe Generale Group),,,Полная занятость,От 3 до 6 лет,,,Аналитическое мышление,2020-12-25T14:55:11+0300,,Полный день,SQL|MS SQL|ORACLE|Oracle Pl/SQL|Разработка ПО|Системный анализ|Java|Постановка задач разработчикам|Базы данных|Аналитика|Cистемы управления базами данных|Проектирование|Архитектура|Аналитическое мышление|,"Мы предлагаем: Интересные задачи на стыке бизнеса и ИТ.Возможность поучаствовать в построении новых для рынка продуктов в области автокредитования.Профессиональное развитие и возможности карьерного роста.Обучающие курсы, тренинги и конференции.Расширенный соц.пакет: программа ДМС доступна с первого месяца работы, включая страхование на льготных условиях ближайших родственников. Дополнительно оплачиваемые больничные (5 календарных дней/год),Льготные тарифы пользования продуктами и услугами Банков группы SG Russia.Скидки на продукты и услуги компаний-партнеров (спорт/магазины/рестораны/туризм и не только).Разнообразную корпоративную жизнь и молодую профессиональную команду.Удаленный формат работы"
