,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
1212,,АТМ АЛЬЯНС,,"Должностные обязанности: 1. Выполнение поставленных задач, плановых показателей, KPI<br />2. Активные продажи оборудования, услуг, сервиса, приложений, РКО<br />3. Работа с клиентской базой, входящим потоком<br />4. Выставление счетов, подготовка закрывающих документов (УПД, акт выполненных работ)<br />5. Заключение договоров поставки и на сервис<br />6. Контроль оплаты<br />7. Отгрузка оборудования<br />8. Отчетность, ведение CRM<br />9. Контроль остатков. ",Полная занятость,От 1 года до 3 лет,,30000,Пользователь ПК,2020-12-23T08:16:35+0300,"Требования: <ol> <li> С опытом удалённых продаж.  Знание компьютера на уровне уверенного пользователя.  Коммуникабельность, грамотная устная и письменная речь.  Опыт консультирования и сопровождения клиентов.  Ответственность, стрессоустойчивость </li> </ol> ",Удаленная работа,Активные продажи|CRM|Грамотная речь|Пользователь ПК|,"Условия: <ol> <li>Своевременная оплата труда;Заплата-это мотивация, оклада нет.Оформление СМЗПо территории: РФГрафик работы 5/2, с 09-18 ч.</li> </ol> "
1213,Казань,Эттон,,,Полная занятость,От 1 года до 3 лет,,,Python - разработчик,2020-12-23T16:36:48+0300,,Удаленная работа,,
1214,Казань,Компания КАРТАУН,,"Обязанности: Настройка, оптимизация, модернизация полиграфического оборудования (цифровые печатные машины, широкоформатный принтер, УФ-принтер, режущие плотеры, лазерный гравировщик)Печать, калибровкаРемонт печатного и постпечатного оборудования ",Полная занятость,Нет опыта,40000,25000,Полиграфист,2020-12-09T21:25:30+0300,"Требования: Инженерное образованиеЛюбовь и интерес к техникеАккуратность, дисциплина, трудолюбие ",Полный день,Ремонт ПК|Настройка ПК|Настройка сетевых подключений|CorelDRAW|Настройка ПО|Инженер|Технология производства|Электроника|Печатник|Полиграфист|,"Условия: оклад на испытательный срокработа в офисе в комфортных условиях на современном высокопроизводительном оборудованииполный соцпакет, официальное трудоустройство"
1215,Казань,TopHunter,,"Обязанности: Ведение текущих проектов и запуск новых проектовВыстраивать эффективный отдел развития: отбирать, стажировать, обучать менеджеров по развитию, ставить цели и мотивации, проводить планерки, контролировать работу менеджеров, корректировать ошибкиРазработка идей, структуры и концепций;Обсуждение всех значимых проблем, планирование их решения ",Полная занятость,От 3 до 6 лет,,,умение работать в команде,2020-12-09T10:25:09+0300,Требования: Опыт работы РОП-ом - обязательно!Цель - увеличение прибыли ,Полный день,Обучение персонала|Планирование продаж|Аналитика продаж|умение работать в команде|,Условия: График работы 5/2 с 9:00 - 18:00Заработная плата обговаривается на собеседованииРабота в центре города: Пушкина 19
1216,,Цифровые Технологии Партнер,,"Обязанности: Совершение и прием звонков, работа с почтой, мессенджерами, чатами. взаимодействие с клиентами крупной fintech-компании;оказание консультационной поддержки;информирование клиентов. ",Полная занятость,От 1 года до 3 лет,,40000,Пользователь ПК,2021-01-09T17:45:02+0300,Требования: ,Полный день,Английский язык|Грамотная речь|Грамотность|Немецкий язык|Пользователь ПК|,Условия:  Месячный доход на уровне 40К  работа в крупной международной компании  работа в офисе компании в центре города  оформление согласно ТК 
1217,,IT Business Solutions,"Группа компаний IT Business Solutions уже более 15 лет успешно работает на рынке IT услуг и продуктов. В связи с развитием новых проектов и направлений нам необходимы талантливые сотрудники, которые помогут завоевать новые вершины! ",,Полная занятость,От 1 года до 3 лет,200000,40000,Телефонные переговоры,2021-01-08T23:02:42+0300,,Полный день,B2B Продажи|Активные продажи|Холодные продажи|Развитие продаж|Навыки продаж|Холодные звонки|Телефонные переговоры|,
1218,Казань,Flatstack,,,Полная занятость,От 1 года до 3 лет,,,Kotlin,2021-01-05T13:31:03+0300,,Гибкий график,Git|Java|Android|SVN|Android SDK|Kotlin|,"Условия труда  Гибкий график работы  Уютные коворкинг-места в центре Казани, спорт-уголок и вкусный office kitchen  Поддержка в поиске парковочных мест  Наличие диплома и военного билета (для военнообязанных) для нас не принципиально  Удаленная работа для серьезных специалистов  "
1219,,Автоматизация и Консалтинг,,,Полная занятость,От 3 до 6 лет,200000,,MS SQL,2020-12-08T17:39:13+0300,,Удаленная работа,Transact-SQL|SQL|MS SQL Server|MS SQL|,
1220,Казань,ONLINECONTRACT,  ,,Полная занятость,От 1 года до 3 лет,,,Phalcon Framework,2020-12-17T09:09:28+0300,"<em>, то присоединяйся к нашей команде!</em>   <em>Вот наши основные требования:</em> - Работа по Agile (Scrum/Kanban) - PHP 7+ (PSR)( знание фреймворков), SQL (MS SQL Postgres), HTML, CSS - JavaScript (будет преимуществом) - Понимание REST API, GRPC, ООП - Git (GitLab CI/CD). ",Полный день,PHP|MS SQL|HTML|CSS|JavaScript|REST API|Git|ООП|MVC|Phalcon Framework|,
1221,,Атос АйТи Солюшенс энд Сервисез,,,Полная занятость,От 3 до 6 лет,,,Project management,2020-12-20T13:42:02+0300,,Удаленная работа,MS PowerPoint|MS SharePoint|MS Dynamics CRM|MS Visio|Project management|,
1222,Казань,Скайнет,"Скайнет — инновационный оператор связи, сменивший с 2003 года 3 поколения технологий - предоставляющий услуги ШПД в Казани технологии GePON на базе собственной сети. Мы всегда на связи с нашими клиентами, развиваясь вместе, предлагая наиболее современные цифровые услуги и всегда - с максимальной выгодой для клиента. .Мы ищем человека с опытом разработки приложений на .NET платформе. Мы используем ASP.NET MVC. ","Обязанности: Разработка и поддержание корпоративной многопользовательской системы;Разработка бека и фронта (биллинг, управление устроительством);Поддержка, рефакторинг ранее созданных систем;Интеграция со сторонними системами по существующему APIОценка и планирование работ.Наставничество и контроль работы Juinor специалистов. ",Полная занятость,От 3 до 6 лет,,,SQL,2021-01-09T12:38:10+0300,"Требования: Отличные знания модели .NET. Опыт разработки на C# ASP.NET MVC, WebAPI от 5 летХорошие знания SQL. Опыт оптимизации запросовЗнание паттернов проектирования и разработкиЗнание английского языка на уровне чтения технической документации;Понимание адаптивной вёрстки и препроцессоров css. ",Полный день,ASP.NET|Entity Framework|MS SQL|C#|SQL|,Условия: Заработная плата определяется по результатам собеседования.Оформление по ТК РФМолодой коллектив.5 дневная рабочая неделя. Возможен плавающий график и частичная удаленная работа.  
1223,,Haulmont,,,Полная занятость,От 1 года до 3 лет,,,Databases,2020-12-30T18:23:58+0300,,Полный день,Java SE|Spring Framework|Java|ООП|Intellij IDEA|Kotlin|Spring Boot|Databases|,
1224,,GDC (ICL Services),"Ищем опытных разработчиков на новый проект, разработка с &quot;0&quot; для заказчика из Германии. Проект по созданию приложения для расчёта стоимости ИТ-сервисов. ",,Полная занятость,От 3 до 6 лет,,,.net web-разработчик (Full stack),2020-12-10T15:59:47+0300,,Удаленная работа,,"Что мы предлагаем: <em>Выплаты и бонусы:</em> Бонусы и 13 зарплата;Бонус к отпуску и значимым событиям (свадьба, рождение детей);Компенсация процентов по ипотеке и беспроцентная ссуда;ДМС со стоматологией;Компенсация спорта. Скидки в фитнес-клубах. <em>Условия труда:</em> Удаленный формат работы либо переезд в Казань (выплаты подъемных);Современный офис с тренажерами, office kitchens и банкоматами;Столовые в офисах и скидки на питание. <em>Обучение и карьера:</em> Вендорное обучение и сертификация за счет компании;Обучение английскому и общение с иностранными заказчиками;Возможность участия в техническом и управленческом кадровом резерве. <em>Экология и благотворительность:</em> Помогаем детским домам, школам, приютам для животных;Озеленяем город, бережем ресурсы;Поддерживаем социальные инициативы сотрудников."
1225,,GDC (ICL Services),"Мы помогаем фармацевтам помогать людям. Мы создаём для заказчика удобнее условия для работы: создаём и дорабатываем приложения для фармацевтического бизнеса, поддерживаем глубоко продуманную сервисно-ориентированную архитектуру. Это крупный статусный заказчик с мировым именем, использующий новейшие технологии, потенциал быстрого профессионального и карьерного роста, возможность совершенствования владения иностранными языками в рамках международных коммуникаций. Сейчас мы ищем Разработчик Bitrix. Нам нужен человек, который быстро разберется в устройстве системы и поможет команде развивать продукт и достигать наших целей. ",,Полная занятость,От 3 до 6 лет,,,SVN,2021-01-08T15:12:36+0300,,Удаленная работа,MySQL|Linux|1С-Битрикс|PHP|СУБД|Git|SVN|,"Мы помогаем фармацевтам помогать людям. Мы создаём для заказчика удобнее условия для работы: создаём и дорабатываем приложения для фармацевтического бизнеса, поддерживаем глубоко продуманную сервисно-ориентированную архитектуру. Это крупный статусный заказчик с мировым именем, использующий новейшие технологии, потенциал быстрого профессионального и карьерного роста, возможность совершенствования владения иностранными языками в рамках международных коммуникаций. Сейчас мы ищем Разработчик Bitrix. Нам нужен человек, который быстро разберется в устройстве системы и поможет команде развивать продукт и достигать наших целей. "
1226,Казань,ТАТТЕЛЕКОМ,,,Полная занятость,От 1 года до 3 лет,30000,,Составление договоров,2020-12-21T13:47:08+0300,,Сменный график,Консультативные продажи|Деловое общение|Работа с претензиями|Ведение переговоров|Заключение договоров|Составление договоров|,
1227,Казань,Аквелон,We are a company ,,Полная занятость,От 1 года до 3 лет,,,TypeScript,2020-12-04T13:44:46+0300,,Гибкий график,QA|Английский язык|SOAP|UI|C#|Java|JavaScript|TypeScript|,
1228,Казань,Agency Media Marketing,,,Полная занятость,От 1 года до 3 лет,150000,40000,Вирусный маркетинг,2020-12-30T11:48:01+0300,,Полный день,Продвижение бренда|Маркетинговые коммуникации|B2C маркетинг|Маркетинговый анализ|CRM|Internet Marketing|Маркетинговое планирование|Маркетинг услуг|Маркетинг|План продвижения|Cоциальный маркетинг|Разработка маркетинговой стратегии|Аналитика|Веб-аналитика|Креативность|SWOT анализ|Маркетинговые исследования|Медиапланирование|Планирование маркетинговых кампаний|B2B маркетинг|Ценообразование|Федеральные бренды|Адаптация рекламных роликов|Вирусный маркетинг|,"Условия: График 5/2, c 10 до 18Оклад + KPI + ПремиальныеДружный молодой коллективКорпоративное обучениеКомфортный офис в центре городаВозможно сотрудничество на удаленке и гибкий график"
1229,,Совкомбанк,,"Обязанности: Поддержка процессов предоставления критичных с точки зрения ИБ прав доступа (согласование, контроль предоставления, ресертификация).Разработка новых и оптимизация текущих технических контролей информационной безопасности. ",Полная занятость,От 1 года до 3 лет,,,СУБД,2020-12-21T06:01:58+0300,"Требования:  Знания основных моделей управления доступом к различным объектам информационной инфраструктуры (информационные системы, сети, файловые ресурсы и т.д.).  Понимания механизмов управления доступами в AD, СУБД (MS SQL, Oracle), сети (Cisco, Juniper), механизмов и средств удаленного управления доступом.  Знание языков программирования (python, powershell, sql-запросы, регулярные выражения).  ",Полный день,Python|SQL|Креативность|База данных: Oracle|СУБД|,"Условия: Оформление по ТК РФ, стабильная работа в крупном федеральном банке;З/п белая, открыты к диалогу;График работы: 40 часовая рабочая неделя;Профессиональная команда;Расширенный СОЦ пакет по программе софинансирования: ДМС, фитнес, изучение иностранных языков на выбор, скидки на продукты банка и партнеров;Нет дресс-кода;Креативные летние, зимние/профессиональные - корпоративные мероприятия."
1230,,Европлан,,,Полная занятость,От 1 года до 3 лет,,,Full stack разработчик Asp.Net core/Angular,2021-01-10T10:12:42+0300,,Удаленная работа,,"Условия: Работа над новыми интересными проектами;Оклад по результатам собеседования;Квартальные премии;Оплачиваемый больничный: в соответствии с ТК РФ+100% компенсация от компании до 5 дней больничного;Интерес со стороны руководства к внедрению новых идей и технологий;Возможности карьерного роста;Официальное оформление в штат компании с первого рабочего дня;Белая з/п;Оплачиваемый отпуск: 28 календарных дней;Корпоративные предложения для сотрудников: скидки на автомобили от автопроизводителей, программа лизинга для физических лиц;Корпоративное обучение: 80 тренингов, 200 электронных курсов;Собственная электронная библиотека: 600 книг;Программа управления талантами;Молодой дружный коллектив профессионалов и единомышленников."
1231,Казань,"BOSCH, Казань",,Профессиональные обязанности: • Удаленная техническая поддержка клиентов; • Консультация клиентов по установке и эксплуатации программных продуктов; • Предоставление справочной информации по продуктам и услугам; • Поддержка и развитие лояльности клиентов. ,Полная занятость,Нет опыта,,,Специалист технической поддержки со знанием турецкого языка,2020-12-21T11:10:01+0300,"Требования: • Высшее или неполное высшее образование; • Уверенные навыки работы с ПК; • Знание на уровне опытных пользователей операционных систем Windows и приложений; • Базовые знания в области сетевых технологий; • Грамотная речь, умение четко излагать свои мысли; • Знание английского языка на уровне Intermediate; • Знание турецкого языка на уровне Upper - intermediate+.   ",Полный день,,Условия: • Оформление в соответствии с Трудовым кодексом РФ; • Прозрачная система карьерного и профессионального роста; • Уникальные возможности для обучения; • Надежный социальный пакет; • Современный уютный офис в центре города; • Бесплатные языковые курсы; • Комфортабельное рабочее место.
1232,село Усады,ICL-КПО ВС,,,Полная занятость,От 1 года до 3 лет,,,1С:ТОиР,2020-12-14T17:08:11+0300,,Полный день,Разработка технических заданий|Разработка инструкций|1С:ТОиР|,"Что мы за это предлагаем: <em>Выплаты и бонусы</em>: бонусы и 13 зарплата;бонус к отпуску и значимым событиям (свадьба, рождение детей);ДМС со стоматологией;компенсация спорта и скидки в фитнес-клубах;при переезде выплатим подъемные. <em>Условия труда:</em> современный офис с тренажерами, и банкоматами;столовые в офисах и скидки на питание. <em>Обучение и карьера:</em> вендорное обучение и сертификация за счет компании;обучение английскому и общение с иностранными заказчиками. <em>Экология и благотворительность:</em> помогаем детским домам, школам, приютам для животных;озеленяем город, бережем ресурсы;поддерживаем социальные инициативы сотрудников."
1233,,Татнефть,,"Обязанности: Участие в проектировании систем и приложений;Разработка, code review и рефакторинг систем и приложений;Участие в тестировании решений на всех этапах реализации;Сопровождение и документирование проектов;Консультирование по нетипичным вопросам от команды разработки. ",Полная занятость,Более 6 лет,125000,,JSON,2020-12-21T14:59:50+0300,"Требования: Образование - высшее, специализация - ИТ;Опыт работ в IT-направлении не менее 5 лет;Опыт back-end разработки на Python;Знание Linux;Знание SQL;Опыт работы с PostgreSQL;Опыт самостоятельной разработки REST API сервисов;Опыт работы с очередями;Опыт разработки высоконагруженных проектов;Навыки работы с Git;Умение проводить code review ",Полный день,Python|PostgreSQL|Git|Linux|SQL|SOAP|JSON|,"Условия: Оформление по ТК РФ, социальный пакет;13 зарплата;ДМС;Выплаты к отпуску и значимым событиям (свадьба, рождение детей);Комфортные офисы в г. Альметьевск / Казань;Возможность удаленной работы;Возможность работать в крупной компании на этапе ее трансформации (интересные и сложные задачи, реализация собственных идей);Курсы английского языка;Возможность обучения и посещения профессиональных конференций."
1234,,FIX,"Группа компаний FIX — международный холдинг и эксперт в индустрии высоких технологий. Ключевые направления проектов — привлечение интернет-трафика, новейшие разработки в сферах FinTech, электронной и мобильной коммерции. В штате компании работает более 600 человек, офисы представлены в Казани, Москве, Санкт-Петербурге, а также в Лондоне, Вильнюсе и Лимасоле. Среди ключевых партнеров FIX — Mail.ru, AlibabaGroup, Vk и Мегафон. Мы любим сложные задачи и интересные вызовы, каждый проект — небольшой шаг в технологическом и информационном развитии для наших клиентов, партнеров и нас самих. <em>Чем предстоит заниматься:</em>  Разработка стратегии тестирования наших продуктов  Анализ существующих и внедрение новых методик и инструментов тестирования, оптимизация процессов тестирования как со стороны технологий, так и со стороны самих процессов  Разработка, сбор и анализ ключевых показателей эффективности работы отдела  Найм сотрудников и их развитие, формирование команд, управление командами (ручное, автоматизированное тестирование)  Планирование работ и загруженности сотрудников  Разработка и поддержка автоматизированного тестирования  Стек: Jira, Confluence, Git, Kubernetes, Docker, JMeter, Selenium <em>Что мы ждем от кандидата:</em>  Опыт работы с Web приложениями (экспертный уровень знаний), с базами данных  Успешный опыт разработки, внедрения и\или поддержки и развития автоматизированного тестирования  Опыт разработки и сопровождения тестовой документации (чек-листы, тест-кейсы, тест-планы)  Умение планировать, декомпозировать объем работы  Управленческий опыт формирования и управления командой (-ами) от 10 человек  Будет плюсом:  Опыт программирования на объектно-ориентированных ЯП (Java, С# и пр.)  Опыт использования Jira, Confluence, Git, Kubernetes, Docker, JMeter, Selenium  Опыт построения и управления распределенными / удаленными командами  <em>Условия:</em>  Уровень дохода обсуждается индивидуально  Уютный офис в центре города (сейчас работаем удаленно)  Возможность удаленной работы  Интересные задачи и работа в команде профессионалов  Корпоративные праздники и мероприятия  Скидка на изучение английского языка от одной из крупнейших онлайн-школ  ДМС ",,Полная занятость,От 3 до 6 лет,,,C#,2020-12-28T07:27:41+0300,,Полный день,Atlassian Jira|Java|Git|Atlassian Confluence|SQL|Docker|JMeter|Selenium IDE|Kubernetes|C#|,"Группа компаний FIX — международный холдинг и эксперт в индустрии высоких технологий. Ключевые направления проектов — привлечение интернет-трафика, новейшие разработки в сферах FinTech, электронной и мобильной коммерции. В штате компании работает более 600 человек, офисы представлены в Казани, Москве, Санкт-Петербурге, а также в Лондоне, Вильнюсе и Лимасоле. Среди ключевых партнеров FIX — Mail.ru, AlibabaGroup, Vk и Мегафон. Мы любим сложные задачи и интересные вызовы, каждый проект — небольшой шаг в технологическом и информационном развитии для наших клиентов, партнеров и нас самих. <em>Чем предстоит заниматься:</em>  Разработка стратегии тестирования наших продуктов  Анализ существующих и внедрение новых методик и инструментов тестирования, оптимизация процессов тестирования как со стороны технологий, так и со стороны самих процессов  Разработка, сбор и анализ ключевых показателей эффективности работы отдела  Найм сотрудников и их развитие, формирование команд, управление командами (ручное, автоматизированное тестирование)  Планирование работ и загруженности сотрудников  Разработка и поддержка автоматизированного тестирования  Стек: Jira, Confluence, Git, Kubernetes, Docker, JMeter, Selenium <em>Что мы ждем от кандидата:</em>  Опыт работы с Web приложениями (экспертный уровень знаний), с базами данных  Успешный опыт разработки, внедрения и\или поддержки и развития автоматизированного тестирования  Опыт разработки и сопровождения тестовой документации (чек-листы, тест-кейсы, тест-планы)  Умение планировать, декомпозировать объем работы  Управленческий опыт формирования и управления командой (-ами) от 10 человек  Будет плюсом:  Опыт программирования на объектно-ориентированных ЯП (Java, С# и пр.)  Опыт использования Jira, Confluence, Git, Kubernetes, Docker, JMeter, Selenium  Опыт построения и управления распределенными / удаленными командами  <em>Условия:</em>  Уровень дохода обсуждается индивидуально  Уютный офис в центре города (сейчас работаем удаленно)  Возможность удаленной работы  Интересные задачи и работа в команде профессионалов  Корпоративные праздники и мероприятия  Скидка на изучение английского языка от одной из крупнейших онлайн-школ  ДМС "
1235,Казань,Аквелон,"Akvelon Inc (USA) work in the field of software engineering based on a variety of technologies. Our company is a member of the vendor program, which gives employees the opportunity to work with clients in Russia, the United States and other countries (Microsoft, Facebook, Airbnb, Dropbox, Pinterest, and many others). This is a great opportunity to transfer experience and experience with leading engineers of world-renowned companies. ",,Полная занятость,От 3 до 6 лет,,,iOS,2020-12-30T17:00:20+0300,,Полный день,Android|API|Java|iOS|,
1236,Казань,Страховая компания «АК БАРС-Мед»,,Обязанности: Построение системы IT-систем для решения бизнес-задачРуководство проектамиПостановка технических заданий на разработку ПОРазработка программного обеспеченияИнформационное сопровождение программных средств ,Полная занятость,От 1 года до 3 лет,75000,75000,Постановка задач разработчикам,2020-12-29T16:51:29+0300,Требования: Высшее профильное образованиеУверенное владение компьютеромПонимание принципов обьтективно-ориентированного программированияОпыт проектирования и разработки приложенийОпыт работы с СУБД interbase/FirebirdЗнание основ языка SQL ,Полный день,SQL|Разработка технических заданий|Информационные технологии|MS Visual Studio|Постановка задач разработчикам|,"Условия: Работа в лидирующей страховой компаний на рынке обязательного медицинского страхования Республики Татарстан;Удобное расположение офиса (рядом м.Козья Слобода) , современная орг.техника;Стабильная компания, на рынке более 15 лет;Расширенный социальный пакет (предоставляются льготные условия кредитования в «Ак Барс Банке», ДМС для сотрудников (программа «Медицинской защиты»), льготные условия по продуктам компаний-партнеров (фитнес);Корпоративные мероприятия;Возможность проходить обучение и тренинги;Место работы: Меридианная 1а ( Ново-Савиновский район);График работы: 5/2;Трудоустройство в соответствии с ТК РФ."
1237,,Ай-Теко (I-Teco),,Обязанности:​​​​​​ Разработка программного обеспечения;Техническая поддержка ПО;Написание элементов технической документации (описание API и т.п.). ,Полная занятость,От 3 до 6 лет,,,CSS,2020-12-22T10:19:11+0300,"Требования: Опыт работы от 3 лет разработчиком;Опыт работы Java, Spring, JPA;Опыт разработки в микросервисной архитектуре. ",Полный день,SQL|JavaScript|HTML|CSS|,"Условия: Работа в команде профессионалов в данной области;Уровень задач предполагает постоянное развитие и обучение;Возможность обучения и сертификации за счет компании;Социальный пакет (медицинская страховка, включая стоматологию, собственная столовая);Корпоративный спорт: скидки на посещение фитнес-клубов, футбольная и волейбольная секции, собственный йога класс;Официальная заработная плата;Оформление в соответствии с ТК РФ с первого дня работы;Комфортабельный офис в шаговой доступности от станций метро Академическая."
1238,Казань,Ростелеком,,"Обязанности: Продажа услуг клиентам действующей базы (юридические лица);Консультация клиентов по вопросам переноса услуг, выставления счетов;Работа с оттоком (обработка претензий);Расчет строительно-монтажных работ;Проработка баз;Обслуживание клиентов лично (офис), по телефону, эл. почте, в Личном кабинете. ",Полная занятость,От 1 года до 3 лет,,40000,MS PowerPoint,2020-12-07T17:13:20+0300,"Требования: Высшее образование;Опыт работы в области продаж и обслуживания;Продвинутый пользователь ПК Microsoft Office (Excel, Word, Outlook, PowerPoint);Уверенные навыки ведения переговоров различного уровня, публичных выступлений и презентаций;Способность выстраивать и поддерживать эффективные коммуникации;Развитые коммуникативные навыки, активность, ориентация на результат. ",Полный день,Активные продажи|Консультирование клиентов|Работа с юридическими лицами|Телефонные переговоры|MS PowerPoint|,"Условия: Работа в крупнейшем федеральном телеком операторе России;Оформление по ТК РФ (официальная заработная плата, оплачиваемый больничный);Конкурентная система мотивации (оклад + ежемесячная премия);График работы 5/2;Возможность карьерного роста и развития;Хорошо развитая система внутрикорпоративного обучения;"
1239,,Центр информационных технологий Республики Татарстан,Для реализации проектов цифровизации государственных услуг компания «Центр информационных технологий» приглашает ,,Полная занятость,От 3 до 6 лет,,,airwatch sdk,2020-12-08T11:22:38+0300,,Полный день,Objective-C|Agile Project Management|Atlassian Jira|iOS|Управление разработкой|Swift|ООП|SOLID|Realm|Snapkit|MVC|airwatch sdk|,
1240,Республика Татарстан,Транзит-Ойл,,"Обязанности: Организация и контроль работы в сфере интернет продаж компании, направленные на бесперебойную доставку заказов, рост и развитие продаж онлайн канала;Выполнение плана онлайн-продаж, увеличение прибыли, обеспечение рентабельной работы интернет-магазина;Контроль и рост целевых показателей, конверсия и юзабилити;Осуществлять контролировать содержания сайта магазина, проверять информацию;Взаимодействие с технической поддержкой сайта, постановка задач на улучшениеПостановка ТЗ для технической службы, копирайтеров, администраторов сайта, и пр. сотрудников;Оперативный анализ, оптимизация бизнес-процессов;Подбор сотрудников, распределение задач, контроль, мотивация, обучение и организация эффективной работы интернет-магазина;Анализ рынка и конкурентов интернет-магазина, ценообразования;Принятие решения о товаре, подбор товаров, оформление товаров в интернет-магазине;Заключение договоров с поставщиками, службой хранения и доставки;Организация документооборота. ",Полная занятость,От 1 года до 3 лет,,25000,Управление интернет-проектами,2020-12-15T16:00:55+0300,"Требования: Опыт работы руководителем отдела продаж, интернет-магазина от 2-х лет;Высшее образование;Понимание инструментов работы электронного рынка и маркетплейсов (Озон, КазаньЭкспресс и др.);Знание методов продаж, воронки продаж, умение работать в CRM-системе;Навык управления менеджерами, обучения и мотивации персонала;Знания в области автоматизации процессов;Знание техник продаж;Знание 1С.Управление торговлей;Умение работать в системе администрирования сайта Битрикс24. ",Полный день,Управление продажами|Управление персоналом|CRM|Развитие продаж|Управление интернет-проектами|,"Условия:  Оклад 20 000,00 руб.;  Премия по выполнению KPI (сумма продаж, валовая прибыль, общая посещаемость, конверсия в покупки, конверсия по продуктам, отказы от покупки, брошенные корзины, возвраты клиентов, средняя стоимость заказа, ценность покупателя LTV);  Сотовая связь;  ПН-ПТ 8:00 – 17:00 СБ 8:00 – 12:00. "
